This row is not needed,
7.3775497270266,45.2649919006971
35.0292020793697,47.8455759931793
0.06337516733298,59.4262370693699
30.3105219776177,51.0556160272864
26.9770372437612,45.9539314567391
12.1043187996897,51.8584513637445
27.2247367233211,53.461406355547
36.8579009919938,49.6748950512895
15.3584208499085,54.0800312920832
41.9811173477542,46.9277761803611
22.8888482403615,48.0523388846088
12.2829239381644,45.8963518032077
2.97596564205517,47.4598042496649
17.0136464332364,53.9671030597427
20.3742280061861,60.6539732778324
42.5609936869786,49.5305361199318
32.0372572382438,46.9445274848648
0.278875642958587,50.6174023941218
18.6799417328761,47.257486606163
23.019725762475,58.8102768120919
28.7863853842758,43.7600547010829
13.3384340258036,49.9470605735504
28.7652480692663,46.2194607719203
11.3821034206602,52.6833241623121
40.4260470129122,37.3074481125925
13.8926699219094,49.6722613820814
6.08067385931436,60.9716628272131
18.1941448799484,55.1303149710024
22.5972886703981,59.1504351731296
17.551925012903,43.4606323497794
43.128590985039,53.5177318151967
49.3538238948267,46.0699172242078
29.2478617052471,46.7406476602367
17.4465528915403,44.1939659156978
7.2111864707371,52.9816024843974
5.24391371535727,55.5000313011957
37.9870275398856,49.0081363961188
0.808674608686849,51.9863345573755
3.75532532090626,45.7870035777775
49.2903010778332,43.8369304078742
12.9331209739707,47.4657938358887
31.5093187321157,54.7029214331366
49.7457659361188,46.408709154471
7.09487317133115,48.2714427734305
45.3039577226652,51.4875217460572
47.7350276460945,56.45372311812
31.849065997259,53.3681720207903
17.0835314949193,41.0759695876108
7.44099231077377,47.3240246195175
28.525962999844,53.890825965149
46.0447820610337,44.4677236896035
39.1236756892812,40.8070533916995
32.0712264845372,43.9816489610923
26.8377919357759,52.679229316334
15.9160082168327,54.8517922754495
3.14725450664272,45.1227249016468
3.57954431815059,44.5199413333576
23.8215062354502,52.3560469673649
6.71114080188803,43.4810460910115
27.0070209510741,48.7858573223525
22.4986043654304,38.9347827586551
38.2757053686652,44.3322479246414
2.84722509432753,55.5964371197401
18.010529673481,51.8698038083755
7.67191162708178,52.1917154052845
30.4936137981892,50.5832342260353
15.4876518601098,56.0007039788558
16.4560579666875,47.0098113711931
20.1024067166759,48.8678747328884
17.1092217644767,53.6672104289736
45.6437907668979,51.2292792604651
29.215430141875,53.5840638235614
22.2913680808232,54.6984871412855
41.2500171382967,46.8631128939274
40.6600465357584,42.5492859601206
13.6784295013026,53.2266667989053
46.0885373605653,39.3553357660868
42.4624592214153,44.9119027683157
10.6102704872226,38.8280723533193
0.734096993698585,49.9393669364127
16.9164521005226,50.2440451113746
29.0202544607417,52.3284950878324
43.3564884523744,55.0762141777285
16.0603564670729,60.1574114456367
32.3300530450651,50.2697256884234
41.1713215543856,43.6742267938396
11.0846141954152,46.6794231687316
32.6655795828166,50.8568225623035
40.2825163262857,46.3811536782711
7.991516486886,49.168329605807
31.2549154526751,59.4220660313185
29.7553464133198,42.6163561522124
9.75599203793499,46.4335673083824
40.4214743207274,44.7503738199155
20.1104647063899,45.3413895654379
28.3373073033568,45.7007198507649
9.70490378592478,44.4197621690919
18.0615236046771,46.3724115887356
88.8780680231483,83.4922991425278
54.8478741763519,51.1664280775677
78.5190734732911,82.0604818859758
72.0060302277026,72.9195817330693
51.8936399036241,49.2066264084195
69.4370930458875,72.4895673865417
76.3169788995884,82.1751303469645
57.9439117755169,63.6707806110768
88.2272586046101,82.7760716448572
69.7805972316354,81.8078895172008
68.720375390418,65.3553056240276
80.6779013955052,79.1520860082507
52.0768386635526,51.0565193717636
71.497116237636,70.1206816809209
58.5081214797201,65.9585642674256
91.4945962661451,94.9520588597126
62.4288677256138,53.7907063328553
95.4122161225238,98.431092310725
57.2969076147362,54.7227729417213
89.5901477909185,83.1572426560762
68.4687455600402,71.118561127205
91.1026913088479,91.3568155460766
51.0320580780727,53.8726560266651
97.7319071216335,93.5457461117248
72.8038024339195,66.6167643301735
86.4855566625946,77.6236355779254
57.6810182858288,58.3453868710673
57.7456419684208,54.890181577675
61.2637114444878,60.848368974967
71.2113173026278,74.2883358968618
84.9402972663851,87.9916265689493
92.2961843498238,84.5689974447735
54.3253868790286,66.3728433640137
98.6335125637903,108.168602118588
55.3259401697311,64.7705356094629
63.3895302426754,64.3587745976374
55.0486783859561,56.6226272087394
53.8559921993438,62.3326312659373
92.8955454434396,88.3925636250291
64.3734461418653,64.2076736645688
97.5288566898579,105.592774223268
92.461101147411,98.2418269286797
87.6061107525729,81.1473092274719
70.1284945204134,75.1006675175518
87.935057255866,82.5942225222583
70.4341721347225,66.2069873539291
93.0126930587066,98.5282625391772
52.1414714274549,49.3647556062837
99.5058461595121,101.470822092539
51.1145641513301,53.6949163608184
78.945545560831,80.9925556504891
99.5397010984321,99.2151615145176
65.8378067521862,69.0102125310855
53.7952734840649,52.1850078875017
57.9761750351345,54.8456619714247
86.1053362199612,85.2136109826401
52.9635468364254,48.7389334762229
93.5250217257485,99.7421826975068
52.4228591977376,50.083725062056
80.3997774413896,79.8530294417274
60.168177485849,65.7901210177654
83.3376193692593,87.3484626081064
99.9137689102129,101.465626459769
80.2619747322751,85.653221804485
72.4364608167838,73.7928967157017
94.6123213394004,91.0929885542837
67.1009459046402,60.0488871248315
52.1738807296079,53.5953679401186
57.4780808920974,57.0476770835158
97.1206263250454,99.3583239216287
72.5325261137145,77.5178164340119
92.4941757155711,99.1277733773863
81.6860445443151,85.1067429123808
51.4496625828819,57.5349192177842
53.6069019344091,48.0858026660341
76.1501941594123,74.2032217945494
85.0859394570496,82.6431903919719
52.195693514696,44.8655811293027
65.9140827083784,72.07715573951
84.0333544958552,80.7333581262267
88.3315628355895,80.847968351892
51.3523991046064,47.9642562408998
64.2371135140836,61.1722774717974
98.1252021145079,95.4272584387766
68.5613151813654,71.1420049780723
78.3169346009499,87.6630879610744
83.0902726074501,78.1590813746568
56.3392180782889,59.5778285867267
93.341162297922,94.8950881781915
93.5078035314157,99.7942901465943
67.7820829144382,68.2445321911552
61.9873665243508,58.477668082658
94.9177514679917,90.7934328481985
59.4728974084185,53.0705140389386
85.9660103707995,84.9789501424261
86.2448132457321,80.1891493328541
88.4351049235183,86.2233863701742
50.7641097684648,46.6406083732624
64.1368581500517,59.8359877471934
81.3873914537154,85.2606517112296
80.7985148038094,80.2531359901051
59.4055744798175,63.7682495349414
62.1189738697875,61.3537851290269
79.236465838022,75.9556122237165
84.4525587407796,75.8744896622843
83.7033412370019,89.8132739846081
70.8660218527107,67.7564910760806
74.9548385279536,71.0517178704878
80.9812309925335,78.763894164602
70.7174863270265,67.0853898605942
71.6143065576661,72.3824569195095
53.8297668194697,53.4965961611726
69.0309517684407,66.1939100186208
93.4536963740594,87.3104286154277
63.375357090724,61.3227412729043
66.7821171264634,70.0583225808964
56.988524092045,51.0254150869255
98.268962706791,105.993298951237
50.1878444935066,51.996667836174
59.5180904733414,55.0011143243359
54.0266123797806,48.8079655594831
83.0338337503121,82.5120026478052
86.6571876670779,83.2629284928337
82.8342314006858,86.9795349361558
92.1390796789439,100.761490943776
63.7595960152933,63.8677390172285
75.2660542186247,73.3774917896857
86.6154095719864,95.5409510224211
96.5650978123701,91.5081178627008
88.1764037690686,86.5534136384718
74.8764528441234,73.1484524741693
78.374943730094,81.2458171517569
66.887378697964,65.3547169526784
88.3381772488506,78.6661002894344
52.9293564141077,51.1358964975828
80.4642731531162,78.066403423051
50.2740767651313,48.6091825533385
67.9591381033646,69.1974376745054
62.850432172957,59.8743917115817
92.561325127203,91.1154594171427
79.6070445465239,82.8088254198399
54.3520314943273,50.5433436913423
81.2906882070252,84.9219784317346
64.6449286902549,49.1594569555239
99.5569386335592,96.3297265334845
75.7131827712659,94.3765904958097
57.4446910475305,59.2461458965957
59.6557202720099,59.2877819034312
52.9948278540923,55.1171819918907
79.0950171502976,82.4871485238123
56.0337824334505,50.9569912937026
67.5024263108231,74.8692367893293
84.9620773596633,87.4509387753735
82.6127235180138,80.7018986152705
63.3392221021298,61.3103515365004
50.880825143244,42.2056188505593
50.946644519097,53.5208160952223
93.5943075396436,92.9848728620386
79.0903525998046,83.6932797325266
98.7083498423312,102.645300327847
98.2926190543916,102.42992005333
62.8377727086548,58.7537345592804
57.1646226538144,55.1341931100471
71.9423816511025,70.2397704910011
70.5830282371667,69.2461654544172
99.7508237140415,93.8659921668294
68.6076384814596,67.6248354079719
91.6925677793932,87.386743595548
77.3806033376471,67.4400453531951
54.2567668467198,59.0575246401297
66.2655521993069,57.5177060410671
53.1924766182683,58.8676034141717
74.3041379931371,74.7960119551258
81.8521465706298,71.1395947901188
71.951169548473,76.319405248787
63.29240703215,61.7487102120578
98.1851736542177,94.5162080822865
67.3134857269122,70.2200753792717
61.0388260089267,65.2450631528274
59.3053932814631,56.2605779812666
85.0666131158243,81.9339938929772
97.4073319861737,101.157605652815
75.432117684923,81.7139691593009
60.2038035618722,60.1357923958121
95.0897222565369,101.972003797899
85.4154112681566,83.9211710401724
76.0351570996447,72.1440830732922
90.4089904907049,90.1323785293086
86.4347544836603,87.2760737963748
61.7728045770344,62.95889998806
72.8045523305573,76.6092831134339
59.5246300204083,53.0984710189767
61.6388877615718,56.2751266369334
89.6633303273764,83.4850506427431
85.571142586546,81.5163852631202
64.8855784273203,67.539482373223
93.8685047823531,88.7989868471515
66.4937830585768,66.5010044865585
66.0439215232442,60.4216560589068
60.0852746135913,55.1880638924643
57.8952310709026,51.0860285892249
79.5610447967165,71.2958021980185
54.8746407501172,52.7273342715863
79.6897188222145,84.4781398090333
70.9599778729593,73.6542849393391
75.2015390708298,74.4237573251735
89.5957282325065,90.1904560695838
69.4461014166188,68.4298693823747
61.783621738893,53.2099981138378
95.625799660008,103.43953794091
74.1541939560851,74.3266968418768
90.9271437807459,95.0334523371731
76.4474082564024,77.1535391120466
68.8240745806745,65.5475968520106
79.0659330677515,78.3149456269135
77.1994782215377,79.2192845611405
84.8120099380329,72.4200740668082
91.4586616214378,87.8401288566069
68.4990140304904,66.1387929434709
68.8777100973994,62.8925329889354
78.7973448427062,73.1516433576194
68.6922215751252,73.4277008401557
99.4814026078421,90.3544090730851
79.1642497187158,82.193739444388
88.8483475620204,78.3803097049067
70.6382179994365,61.8225231333624
96.7491028252054,96.1244938043966
69.3337077703193,83.7884101128618
59.791167426673,53.6865253425066
56.1744694772788,47.3273977223227
52.837758429366,44.9464067142607
94.9080187009107,88.3635031246444
62.7325299567497,58.5143363226559
55.6095551817038,51.1725962099946
97.7657818440614,93.6609381813189
63.4939905174629,58.5594393023521
94.0972167514981,94.8736364618594
79.0190209181167,72.5821336040463
61.0456487287126,65.3111953531586
69.4303124988827,69.8535506775325
86.4728483954741,86.579682622949
79.522385590082,80.4100938501654
99.473526159369,103.631770125904
55.7466320721437,54.8806250378242
70.9826168169682,77.3687148849264
74.6111117053048,75.8896865198871
88.7886617433092,90.3643761184679
52.2809082459442,46.081164416374
70.2579858861243,71.6450295644543
55.8212443221604,47.670582676207
60.5702370448105,60.4427018403848
93.7411080828199,98.7141352010575
55.7471428319723,54.3467212514701
79.543200174468,76.0513596529554
96.4644375378631,98.7615455102718
93.776925754458,93.4169033733623
94.8450626478066,92.8681920989231
93.9386112906711,97.0835502926426
54.2851687804775,52.5600799332408
56.9625378562089,59.3840413844099
69.7108558866447,65.6112654685174
90.4598867215958,87.7537386898287
60.4665782769993,55.9802856775451
75.360637154085,69.2314870648328
58.5385156907996,60.13863231513
59.0190555381678,56.3824158806476
67.9888819009299,69.6151882508416
51.3390841544377,48.1758938429905
85.2783812417359,88.5833214052528
57.8054764128947,64.1263413719481
60.5374481388765,68.7257450466515
89.4402592389646,92.0199169097897
67.033215602318,57.7481510530051
83.2035471538017,89.7216289596905
91.3772468478362,97.4482914595289
86.2487674805945,84.9686571731399
80.9933276627619,75.6805741879013
79.2157432214079,81.114436308781
88.3973805721947,91.5514702587412
50.1367912674756,47.692164793478
98.0731128800059,95.10797549334
61.2465123663511,63.185879491905
91.6360384502804,85.0029299207561
92.3682944510457,79.4581121054447
94.3852774667138,93.1795526102643
55.3126816374859,52.5604890663217
62.5721183279011,72.3967802364701
99.2182721066342,90.6326782364415
98.6193844339695,99.2403832728713
65.5505519863191,68.3268559097036
96.5599314928853,96.280534533906
50.4292032617676,46.4899808429372
51.5989180757142,45.5514789598198
68.8626258109918,64.5481769119649
98.5713081523674,100.995365847913
84.2921222865403,82.6779510338521
64.7791197152566,61.8820195049651
81.8117371775222,76.4846103369046
66.727764703397,65.2442316148778
60.7632010450789,63.6083326434214
79.8090664780555,78.7634461773151
86.9334954261994,84.7086671907436
72.5749787159641,69.4757446226344
85.190588312559,88.31856961092
76.7014048232834,71.5515461090588
71.6106687496142,62.8871734630997
62.840538868245,62.2420366463954
85.7487330480861,81.6863816003238
60.6040075591361,61.6158973141213
55.642529577697,57.6670363365872
60.4879761418355,61.9279670241888
69.0785234990434,77.3251646839995
59.0404392997858,54.8712437120254
73.6973215289451,78.9234933245091
70.4065094064188,66.9579442611768
65.6785648028332,62.5509380245361
94.9998549318052,101.636349928965
56.7482629678638,55.9089346109279
88.0382406286678,84.29412877731
64.1448295222284,64.8029642400144
82.5970231013637,79.6424773691203
99.2180172455592,89.4963145497963
76.2597044048586,77.2173254054575
63.678617791966,71.2107158853688
86.0380049759865,78.8150698851631
90.869157983311,94.851649540262
60.8079382588206,62.2281809407223
77.1261768930911,75.7709305853457
65.4321839647256,58.328850602091
76.2696692458003,75.9942957984195
71.3176653491974,78.8063444157951
69.437594152903,71.7776926057737
81.2730402417774,82.2049336294667
63.7000662219284,65.5954291552864
89.0117789081874,90.9505032134721
95.9365870358548,94.3002723905098
59.6954490008579,66.9256209477796
95.94677688636,101.997573148088
95.9876262863793,93.1424675173303
94.6829636395486,96.4197613797958
85.8304635915891,86.509197055145
90.6504392791473,88.7320157734356
78.8465423251589,79.0749041261894
53.0254258877083,59.4172726171207
90.0870330998574,92.1835991206225
51.2557975205463,53.6476315428499
95.5275826606854,101.580114119524
96.2265255241352,92.963713372727
80.2753868176923,84.3635772207084
93.9935161951112,91.3341417396141
98.3008868973514,96.9662778268342
65.22980266185,69.5372184806244
74.0335966248415,70.6737506871865
56.2303629552839,59.5345410136512
60.2010619978257,48.2969925984814
60.7923028303213,52.9272222865858
53.5690874705243,60.7308444829565
60.2410956455638,62.8009840351876
78.0653470196561,82.7831803726668
75.1346331317493,81.4201587934836
92.7560081569548,88.0304787870482
65.7294903234496,69.9398431636778
63.8129642596798,65.2297807897144
53.69476683261,47.3751209239837
77.3462564008078,86.8831507229704
61.5965286796686,67.0752400632769
54.6669920881743,55.7232595221144
87.7355798522335,92.3966639725704
95.1160042954643,93.3166475827482
51.8377104049295,51.7452185925377
53.2922827305068,54.4233437147533
56.5323726830971,48.7583963762427
79.6741724366152,77.3463490989491
76.8320573382421,71.5181026529992
71.9437762584636,66.9602147697686
92.6107411136342,93.9952452959076
83.863031964127,86.7517965829335
64.8908391899054,66.9446641613328
88.3565588066606,85.8638415384097
73.0280601140152,69.9232403878341
83.691176911283,91.6484084864728
71.4220620831297,67.2835965938428
69.2381783443675,69.2379727166892
